date,store_id,objectif_ca,objectif_transactions,objectif_panier_moyen
2023-10-03,S21,13239.22,30,441.31
2023-10-04,S21,13936.02,32,435.5
2023-10-05,S21,14632.83,33,443.42
2023-10-06,S21,15329.63,35,437.99
2023-10-07,S21,18116.83,41,441.87
2023-10-08,S21,11148.82,25,445.95
2023-10-09,S21,12542.42,29,432.5
2023-10-10,S21,13239.22,30,441.31
2023-10-11,S21,13936.02,32,435.5
2023-10-12,S21,14632.83,33,443.42
2023-10-13,S21,15329.63,35,437.99
2023-10-14,S21,18116.83,41,441.87
2023-10-15,S21,11148.82,25,445.95
2023-10-16,S21,12542.42,29,432.5
2023-10-17,S21,13239.22,30,441.31
2023-10-18,S21,13936.02,32,435.5
2023-10-19,S21,14632.83,33,443.42
2023-10-20,S21,15329.63,35,437.99
2023-10-21,S21,18116.83,41,441.87
2023-10-22,S21,11148.82,25,445.95
2023-10-23,S21,12542.42,29,432.5
2023-10-24,S21,13239.22,30,441.31
2023-10-25,S21,13936.02,32,435.5
2023-10-26,S21,14632.83,33,443.42
2023-10-27,S21,15329.63,35,437.99
2023-10-28,S21,18116.83,41,441.87
2023-10-29,S21,11148.82,25,445.95
2023-10-30,S21,12542.42,29,432.5
2023-10-31,S21,13239.22,30,441.31
2023-11-01,S21,14790.04,32,462.19
2023-11-02,S21,15529.54,34,456.75
2023-11-03,S21,16269.04,35,464.83
2023-11-04,S21,19227.05,42,457.79
2023-11-05,S21,11832.03,26,455.08
2023-11-06,S21,13311.03,29,459.0
2023-11-07,S21,14050.54,31,453.24
2023-11-08,S21,14790.04,32,462.19
2023-11-09,S21,15529.54,34,456.75
2023-11-10,S21,16269.04,35,464.83
2023-11-11,S21,19227.05,42,457.79
2023-11-12,S21,11832.03,26,455.08
2023-11-13,S21,13311.03,29,459.0
2023-11-14,S21,14050.54,31,453.24
2023-11-15,S21,14790.04,32,462.19
2023-11-16,S21,15529.54,34,456.75
2023-11-17,S21,16269.04,35,464.83
2023-11-18,S21,19227.05,42,457.79
2023-11-19,S21,11832.03,26,455.08
2023-11-20,S21,13311.03,29,459.0
2023-11-21,S21,14050.54,31,453.24
2023-11-22,S21,14790.04,32,462.19
2023-11-23,S21,15529.54,34,456.75
2023-11-24,S21,16269.04,35,464.83
2023-11-25,S21,19227.05,42,457.79
2023-11-26,S21,11832.03,26,455.08
2023-11-27,S21,13311.03,29,459.0
2023-11-28,S21,14050.54,31,453.24
2023-11-29,S21,14790.04,32,462.19
2023-11-30,S21,15529.54,34,456.75
2023-12-01,S21,20465.38,36,568.48
2023-12-02,S21,24186.35,43,562.47
2023-12-03,S21,14883.91,26,572.46
2023-12-04,S21,16744.4,29,577.39
2023-12-05,S21,17674.64,31,570.15
2023-12-06,S21,18604.89,33,563.78
2023-12-07,S21,19535.13,34,574.56
2023-12-08,S21,20465.38,36,568.48
2023-12-09,S21,24186.35,43,562.47
2023-12-10,S21,14883.91,26,572.46
2023-12-11,S21,16744.4,29,577.39
2023-12-12,S21,17674.64,31,570.15
2023-12-13,S21,18604.89,33,563.78
2023-12-14,S21,19535.13,34,574.56
2023-12-15,S21,20465.38,36,568.48
2023-12-16,S21,24186.35,43,562.47
2023-12-17,S21,14883.91,26,572.46
2023-12-18,S21,16744.4,29,577.39
2023-12-19,S21,17674.64,31,570.15
2023-12-20,S21,18604.89,33,563.78
2023-12-21,S21,19535.13,34,574.56
2023-12-22,S21,20465.38,36,568.48
2023-12-23,S21,24186.35,43,562.47
2023-12-24,S21,14883.91,26,572.46
2023-12-25,S21,16744.4,29,577.39
2023-12-26,S21,17674.64,31,570.15
2023-12-27,S21,18604.89,33,563.78
2023-12-28,S21,19535.13,34,574.56
2023-12-29,S21,20465.38,36,568.48
2023-12-30,S21,24186.35,43,562.47
2023-12-31,S21,14883.91,26,572.46
2024-01-01,S21,12837.96,29,442.69
2024-01-02,S21,13551.18,30,451.71
2024-01-03,S21,14264.4,32,445.76
2024-01-04,S21,14977.62,34,440.52
2024-01-05,S21,15690.84,35,448.31
2024-01-06,S21,18543.73,42,441.52
2024-01-07,S21,11411.52,26,438.9
2024-01-08,S21,12837.96,29,442.69
2024-01-09,S21,13551.18,30,451.71
2024-01-10,S21,14264.4,32,445.76
2024-01-11,S21,14977.62,34,440.52
2024-01-12,S21,15690.84,35,448.31
2024-01-13,S21,18543.73,42,441.52
2024-01-14,S21,11411.52,26,438.9
2024-01-15,S21,12837.96,29,442.69
2024-01-16,S21,13551.18,30,451.71
2024-01-17,S21,14264.4,32,445.76
2024-01-18,S21,14977.62,34,440.52
2024-01-19,S21,15690.84,35,448.31
2024-01-20,S21,18543.73,42,441.52
2024-01-21,S21,11411.52,26,438.9
2024-01-22,S21,12837.96,29,442.69
2024-01-23,S21,13551.18,30,451.71
2024-01-24,S21,14264.4,32,445.76
2024-01-25,S21,14977.62,34,440.52
2024-01-26,S21,15690.84,35,448.31
2024-01-27,S21,18543.73,42,441.52
2024-01-28,S21,11411.52,26,438.9
2024-01-29,S21,12837.96,29,442.69
2024-01-30,S21,13551.18,30,451.71
2024-01-31,S21,14264.4,32,445.76
2024-02-01,S21,15198.14,34,447.0
2024-02-02,S21,15921.86,35,454.91
2024-02-03,S21,18816.74,42,448.02
2024-02-04,S21,11579.53,26,445.37
2024-02-05,S21,13026.97,29,449.21
2024-02-06,S21,13750.7,30,458.36
2024-02-07,S21,14474.42,32,452.33
2024-02-08,S21,15198.14,34,447.0
2024-02-09,S21,15921.86,35,454.91
2024-02-10,S21,18816.74,42,448.02
2024-02-11,S21,11579.53,26,445.37
2024-02-12,S21,13026.97,29,449.21
2024-02-13,S21,13750.7,30,458.36
2024-02-14,S21,14474.42,32,452.33
2024-02-15,S21,15198.14,34,447.0
2024-02-16,S21,15921.86,35,454.91
2024-02-17,S21,18816.74,42,448.02
2024-02-18,S21,11579.53,26,445.37
2024-02-19,S21,13026.97,29,449.21
2024-02-20,S21,13750.7,30,458.36
2024-02-21,S21,14474.42,32,452.33
2024-02-22,S21,15198.14,34,447.0
2024-02-23,S21,15921.86,35,454.91
2024-02-24,S21,18816.74,42,448.02
2024-02-25,S21,11579.53,26,445.37
2024-02-26,S21,13026.97,29,449.21
2024-02-27,S21,13750.7,30,458.36
2024-02-28,S21,14474.42,32,452.33
2024-02-29,S21,15198.14,34,447.0
2024-03-01,S21,16431.76,35,469.48
2024-03-02,S21,19419.35,42,462.37
2024-03-03,S21,11950.37,26,459.63
2024-03-04,S21,13444.16,29,463.59
2024-03-05,S21,14191.06,31,457.78
2024-03-06,S21,14937.96,32,466.81
2024-03-07,S21,15684.86,34,461.32
2024-03-08,S21,16431.76,35,469.48
2024-03-09,S21,19419.35,42,462.37
2024-03-10,S21,11950.37,26,459.63
2024-03-11,S21,13444.16,29,463.59
2024-03-12,S21,14191.06,31,457.78
2024-03-13,S21,14937.96,32,466.81
2024-03-14,S21,15684.86,34,461.32
2024-03-15,S21,16431.76,35,469.48
2024-03-16,S21,19419.35,42,462.37
2024-03-17,S21,11950.37,26,459.63
2024-03-18,S21,13444.16,29,463.59
2024-03-19,S21,14191.06,31,457.78
2024-03-20,S21,14937.96,32,466.81
2024-03-21,S21,15684.86,34,461.32
2024-03-22,S21,16431.76,35,469.48
2024-03-23,S21,19419.35,42,462.37
2024-03-24,S21,11950.37,26,459.63
2024-03-25,S21,13444.16,29,463.59
2024-03-26,S21,14191.06,31,457.78
2024-03-27,S21,14937.96,32,466.81
2024-03-28,S21,15684.86,34,461.32
2024-03-29,S21,16431.76,35,469.48
2024-03-30,S21,19419.35,42,462.37
2024-03-31,S21,11950.37,26,459.63
2024-04-01,S21,13901.55,29,479.36
2024-04-02,S21,14673.86,30,489.13
2024-04-03,S21,15446.17,32,482.69
2024-04-04,S21,16218.48,34,477.01
2024-04-05,S21,16990.79,35,485.45
2024-04-06,S21,20080.02,42,478.1
2024-04-07,S21,12356.94,26,475.27
2024-04-08,S21,13901.55,29,479.36
2024-04-09,S21,14673.86,30,489.13
2024-04-10,S21,15446.17,32,482.69
2024-04-11,S21,16218.48,34,477.01
2024-04-12,S21,16990.79,35,485.45
2024-04-13,S21,20080.02,42,478.1
2024-04-14,S21,12356.94,26,475.27
2024-04-15,S21,13901.55,29,479.36
2024-04-16,S21,14673.86,30,489.13
2024-04-17,S21,15446.17,32,482.69
2024-04-18,S21,16218.48,34,477.01
2024-04-19,S21,16990.79,35,485.45
2024-04-20,S21,20080.02,42,478.1
2024-04-21,S21,12356.94,26,475.27
2024-04-22,S21,13901.55,29,479.36
2024-04-23,S21,14673.86,30,489.13
2024-04-24,S21,15446.17,32,482.69
2024-04-25,S21,16218.48,34,477.01
2024-04-26,S21,16990.79,35,485.45
2024-04-27,S21,20080.02,42,478.1
2024-04-28,S21,12356.94,26,475.27
2024-04-29,S21,13901.55,29,479.36
2024-04-30,S21,14673.86,30,489.13
2024-05-01,S21,14077.67,32,439.93
2024-05-02,S21,14781.56,33,447.93
2024-05-03,S21,15485.44,35,442.44
2024-05-04,S21,18300.98,41,446.37
2024-05-05,S21,11262.14,25,450.49
2024-05-06,S21,12669.91,28,452.5
2024-05-07,S21,13373.79,30,445.79
2024-05-08,S21,14077.67,32,439.93
2024-05-09,S21,14781.56,33,447.93
2024-05-10,S21,15485.44,35,442.44
2024-05-11,S21,18300.98,41,446.37
2024-05-12,S21,11262.14,25,450.49
2024-05-13,S21,12669.91,28,452.5
2024-05-14,S21,13373.79,30,445.79
2024-05-15,S21,14077.67,32,439.93
2024-05-16,S21,14781.56,33,447.93
2024-05-17,S21,15485.44,35,442.44
2024-05-18,S21,18300.98,41,446.37
2024-05-19,S21,11262.14,25,450.49
2024-05-20,S21,12669.91,28,452.5
2024-05-21,S21,13373.79,30,445.79
2024-05-22,S21,14077.67,32,439.93
2024-05-23,S21,14781.56,33,447.93
2024-05-24,S21,15485.44,35,442.44
2024-05-25,S21,18300.98,41,446.37
2024-05-26,S21,11262.14,25,450.49
2024-05-27,S21,12669.91,28,452.5
2024-05-28,S21,13373.79,30,445.79
2024-05-29,S21,14077.67,32,439.93
2024-05-30,S21,14781.56,33,447.93
2024-05-31,S21,15485.44,35,442.44
2024-06-01,S21,18312.47,41,446.65
2024-06-02,S21,11269.21,25,450.77
2024-06-03,S21,12677.86,29,437.17
2024-06-04,S21,13382.19,30,446.07
2024-06-05,S21,14086.51,32,440.2
2024-06-06,S21,14790.84,33,448.21
2024-06-07,S21,15495.16,35,442.72
2024-06-08,S21,18312.47,41,446.65
2024-06-09,S21,11269.21,25,450.77
2024-06-10,S21,12677.86,29,437.17
2024-06-11,S21,13382.19,30,446.07
2024-06-12,S21,14086.51,32,440.2
2024-06-13,S21,14790.84,33,448.21
2024-06-14,S21,15495.16,35,442.72
2024-06-15,S21,18312.47,41,446.65
2024-06-16,S21,11269.21,25,450.77
2024-06-17,S21,12677.86,29,437.17
2024-06-18,S21,13382.19,30,446.07
2024-06-19,S21,14086.51,32,440.2
2024-06-20,S21,14790.84,33,448.21
2024-06-21,S21,15495.16,35,442.72
2024-06-22,S21,18312.47,41,446.65
2024-06-23,S21,11269.21,25,450.77
2024-06-24,S21,12677.86,29,437.17
2024-06-25,S21,13382.19,30,446.07
2024-06-26,S21,14086.51,32,440.2
2024-06-27,S21,14790.84,33,448.21
2024-06-28,S21,15495.16,35,442.72
2024-06-29,S21,18312.47,41,446.65
2024-06-30,S21,11269.21,25,450.77
2024-07-01,S21,14144.64,29,487.75
2024-07-02,S21,14930.45,31,481.63
2024-07-03,S21,15716.27,32,491.13
2024-07-04,S21,16502.08,34,485.36
2024-07-05,S21,17287.89,35,493.94
2024-07-06,S21,20431.15,42,486.46
2024-07-07,S21,12573.01,26,483.58
2024-07-08,S21,14144.64,29,487.75
2024-07-09,S21,14930.45,31,481.63
2024-07-10,S21,15716.27,32,491.13
2024-07-11,S21,16502.08,34,485.36
2024-07-12,S21,17287.89,35,493.94
2024-07-13,S21,20431.15,42,486.46
2024-07-14,S21,12573.01,26,483.58
2024-07-15,S21,14144.64,29,487.75
2024-07-16,S21,14930.45,31,481.63
2024-07-17,S21,15716.27,32,491.13
2024-07-18,S21,16502.08,34,485.36
2024-07-19,S21,17287.89,35,493.94
2024-07-20,S21,20431.15,42,486.46
2024-07-21,S21,12573.01,26,483.58
2024-07-22,S21,14144.64,29,487.75
2024-07-23,S21,14930.45,31,481.63
2024-07-24,S21,15716.27,32,491.13
2024-07-25,S21,16502.08,34,485.36
2024-07-26,S21,17287.89,35,493.94
2024-07-27,S21,20431.15,42,486.46
2024-07-28,S21,12573.01,26,483.58
2024-07-29,S21,14144.64,29,487.75
2024-07-30,S21,14930.45,31,481.63
2024-07-31,S21,15716.27,32,491.13
2024-08-01,S21,15226.64,34,447.84
2024-08-02,S21,15951.72,35,455.76
2024-08-03,S21,18852.03,42,448.86
2024-08-04,S21,11601.25,26,446.2
2024-08-05,S21,13051.41,29,450.05
2024-08-06,S21,13776.49,31,444.4
2024-08-07,S21,14501.57,32,453.17
2024-08-08,S21,15226.64,34,447.84
2024-08-09,S21,15951.72,35,455.76
2024-08-10,S21,18852.03,42,448.86
2024-08-11,S21,11601.25,26,446.2
2024-08-12,S21,13051.41,29,450.05
2024-08-13,S21,13776.49,31,444.4
2024-08-14,S21,14501.57,32,453.17
2024-08-15,S21,15226.64,34,447.84
2024-08-16,S21,15951.72,35,455.76
2024-08-17,S21,18852.03,42,448.86
2024-08-18,S21,11601.25,26,446.2
2024-08-19,S21,13051.41,29,450.05
2024-08-20,S21,13776.49,31,444.4
2024-08-21,S21,14501.57,32,453.17
2024-08-22,S21,15226.64,34,447.84
2024-08-23,S21,15951.72,35,455.76
2024-08-24,S21,18852.03,42,448.86
2024-08-25,S21,11601.25,26,446.2
2024-08-26,S21,13051.41,29,450.05
2024-08-27,S21,13776.49,31,444.4
2024-08-28,S21,14501.57,32,453.17
2024-08-29,S21,15226.64,34,447.84
2024-08-30,S21,15951.72,35,455.76
2024-08-31,S21,18852.03,42,448.86
2024-09-01,S21,13785.53,26,530.21
2024-09-02,S21,15508.72,29,534.78
2024-09-03,S21,16370.32,31,528.07
2024-09-04,S21,17231.91,32,538.5
2024-09-05,S21,18093.51,34,532.16
2024-09-06,S21,18955.1,36,526.53
2024-09-07,S21,22401.49,42,533.37
2024-09-08,S21,13785.53,26,530.21
2024-09-09,S21,15508.72,29,534.78
2024-09-10,S21,16370.32,31,528.07
2024-09-11,S21,17231.91,32,538.5
2024-09-12,S21,18093.51,34,532.16
2024-09-13,S21,18955.1,36,526.53
2024-09-14,S21,22401.49,42,533.37
2024-09-15,S21,13785.53,26,530.21
2024-09-16,S21,15508.72,29,534.78
2024-09-17,S21,16370.32,31,528.07
2024-09-18,S21,17231.91,32,538.5
2024-09-19,S21,18093.51,34,532.16
2024-09-20,S21,18955.1,36,526.53
2024-09-21,S21,22401.49,42,533.37
2024-09-22,S21,13785.53,26,530.21
2024-09-23,S21,15508.72,29,534.78
2024-09-24,S21,16370.32,31,528.07
2024-09-25,S21,17231.91,32,538.5
2024-09-26,S21,18093.51,34,532.16
2024-09-27,S21,18955.1,36,526.53
2024-09-28,S21,22401.49,42,533.37
2024-09-29,S21,13785.53,26,530.21
2024-09-30,S21,15508.72,29,534.78
2024-10-01,S21,13239.22,30,441.31
2024-10-02,S21,13936.02,32,435.5
2024-10-03,S21,14632.83,33,443.42
2024-10-04,S21,15329.63,35,437.99
2024-10-05,S21,18116.83,41,441.87
2024-10-06,S21,11148.82,25,445.95
2024-10-07,S21,12542.42,29,432.5
2024-10-08,S21,13239.22,30,441.31
2024-10-09,S21,13936.02,32,435.5
2024-10-10,S21,14632.83,33,443.42
2024-10-11,S21,15329.63,35,437.99
2024-10-12,S21,18116.83,41,441.87
2024-10-13,S21,11148.82,25,445.95
2024-10-14,S21,12542.42,29,432.5
2024-10-15,S21,13239.22,30,441.31
2024-10-16,S21,13936.02,32,435.5
2024-10-17,S21,14632.83,33,443.42
2024-10-18,S21,15329.63,35,437.99
2024-10-19,S21,18116.83,41,441.87
2024-10-20,S21,11148.82,25,445.95
2024-10-21,S21,12542.42,29,432.5
2024-10-22,S21,13239.22,30,441.31
2024-10-23,S21,13936.02,32,435.5
2024-10-24,S21,14632.83,33,443.42
2024-10-25,S21,15329.63,35,437.99
2024-10-26,S21,18116.83,41,441.87
2024-10-27,S21,11148.82,25,445.95
2024-10-28,S21,12542.42,29,432.5
2024-10-29,S21,13239.22,30,441.31
2024-10-30,S21,13936.02,32,435.5
2024-10-31,S21,14632.83,33,443.42
2024-11-01,S21,16269.04,35,464.83
2024-11-02,S21,19227.05,42,457.79
2024-11-03,S21,11832.03,26,455.08
2024-11-04,S21,13311.03,29,459.0
2024-11-05,S21,14050.54,31,453.24
2024-11-06,S21,14790.04,32,462.19
2024-11-07,S21,15529.54,34,456.75
2024-11-08,S21,16269.04,35,464.83
2024-11-09,S21,19227.05,42,457.79
2024-11-10,S21,11832.03,26,455.08
2024-11-11,S21,13311.03,29,459.0
2024-11-12,S21,14050.54,31,453.24
2024-11-13,S21,14790.04,32,462.19
2024-11-14,S21,15529.54,34,456.75
2024-11-15,S21,16269.04,35,464.83
2024-11-16,S21,19227.05,42,457.79
2024-11-17,S21,11832.03,26,455.08
2024-11-18,S21,13311.03,29,459.0
2024-11-19,S21,14050.54,31,453.24
2024-11-20,S21,14790.04,32,462.19
2024-11-21,S21,15529.54,34,456.75
2024-11-22,S21,16269.04,35,464.83
2024-11-23,S21,19227.05,42,457.79
2024-11-24,S21,11832.03,26,455.08
2024-11-25,S21,13311.03,29,459.0
2024-11-26,S21,14050.54,31,453.24
2024-11-27,S21,14790.04,32,462.19
2024-11-28,S21,15529.54,34,456.75
2024-11-29,S21,16269.04,35,464.83
2024-11-30,S21,19227.05,42,457.79
2024-12-01,S21,14883.91,26,572.46
2024-12-02,S21,16744.4,29,577.39
2024-12-03,S21,17674.64,31,570.15
2024-12-04,S21,18604.89,33,563.78
2024-12-05,S21,19535.13,34,574.56
2024-12-06,S21,20465.38,36,568.48
2024-12-07,S21,24186.35,43,562.47
2024-12-08,S21,14883.91,26,572.46
2024-12-09,S21,16744.4,29,577.39
2024-12-10,S21,17674.64,31,570.15
2024-12-11,S21,18604.89,33,563.78
2024-12-12,S21,19535.13,34,574.56
2024-12-13,S21,20465.38,36,568.48
2024-12-14,S21,24186.35,43,562.47
2024-12-15,S21,14883.91,26,572.46
2024-12-16,S21,16744.4,29,577.39
2024-12-17,S21,17674.64,31,570.15
2024-12-18,S21,18604.89,33,563.78
2024-12-19,S21,19535.13,34,574.56
2024-12-20,S21,20465.38,36,568.48
2024-12-21,S21,24186.35,43,562.47
2024-12-22,S21,14883.91,26,572.46
2024-12-23,S21,16744.4,29,577.39
2024-12-24,S21,17674.64,31,570.15
2024-12-25,S21,18604.89,33,563.78
2024-12-26,S21,19535.13,34,574.56
2024-12-27,S21,20465.38,36,568.48
2024-12-28,S21,24186.35,43,562.47
2024-12-29,S21,14883.91,26,572.46
2024-12-30,S21,16744.4,29,577.39
2024-12-31,S21,17674.64,31,570.15
2025-01-01,S21,14264.4,32,445.76
2025-01-02,S21,14977.62,34,440.52
2025-01-03,S21,15690.84,35,448.31
2025-01-04,S21,18543.73,42,441.52
2025-01-05,S21,11411.52,26,438.9
2025-01-06,S21,12837.96,29,442.69
2025-01-07,S21,13551.18,30,451.71
2025-01-08,S21,14264.4,32,445.76
2025-01-09,S21,14977.62,34,440.52
2025-01-10,S21,15690.84,35,448.31
2025-01-11,S21,18543.73,42,441.52
2025-01-12,S21,11411.52,26,438.9
2025-01-13,S21,12837.96,29,442.69
2025-01-14,S21,13551.18,30,451.71
2025-01-15,S21,14264.4,32,445.76
2025-01-16,S21,14977.62,34,440.52
2025-01-17,S21,15690.84,35,448.31
2025-01-18,S21,18543.73,42,441.52
2025-01-19,S21,11411.52,26,438.9
2025-01-20,S21,12837.96,29,442.69
2025-01-21,S21,13551.18,30,451.71
2025-01-22,S21,14264.4,32,445.76
2025-01-23,S21,14977.62,34,440.52
2025-01-24,S21,15690.84,35,448.31
2025-01-25,S21,18543.73,42,441.52
2025-01-26,S21,11411.52,26,438.9
2025-01-27,S21,12837.96,29,442.69
2025-01-28,S21,13551.18,30,451.71
2025-01-29,S21,14264.4,32,445.76
2025-01-30,S21,14977.62,34,440.52
2025-01-31,S21,15690.84,35,448.31
2025-02-01,S21,18816.74,42,448.02
2025-02-02,S21,11579.53,26,445.37
2025-02-03,S21,13026.97,29,449.21
2025-02-04,S21,13750.7,30,458.36
2025-02-05,S21,14474.42,32,452.33
2025-02-06,S21,15198.14,34,447.0
2025-02-07,S21,15921.86,35,454.91
2025-02-08,S21,18816.74,42,448.02
2025-02-09,S21,11579.53,26,445.37
2025-02-10,S21,13026.97,29,449.21
2025-02-11,S21,13750.7,30,458.36
2025-02-12,S21,14474.42,32,452.33
2025-02-13,S21,15198.14,34,447.0
2025-02-14,S21,15921.86,35,454.91
2025-02-15,S21,18816.74,42,448.02
2025-02-16,S21,11579.53,26,445.37
2025-02-17,S21,13026.97,29,449.21
2025-02-18,S21,13750.7,30,458.36
2025-02-19,S21,14474.42,32,452.33
2025-02-20,S21,15198.14,34,447.0
2025-02-21,S21,15921.86,35,454.91
2025-02-22,S21,18816.74,42,448.02
2025-02-23,S21,11579.53,26,445.37
2025-02-24,S21,13026.97,29,449.21
2025-02-25,S21,13750.7,30,458.36
2025-02-26,S21,14474.42,32,452.33
2025-02-27,S21,15198.14,34,447.0
2025-02-28,S21,15921.86,35,454.91
2025-03-01,S21,19419.35,42,462.37
2025-03-02,S21,11950.37,26,459.63
2025-03-03,S21,13444.16,29,463.59
2025-03-04,S21,14191.06,31,457.78
2025-03-05,S21,14937.96,32,466.81
2025-03-06,S21,15684.86,34,461.32
2025-03-07,S21,16431.76,35,469.48
2025-03-08,S21,19419.35,42,462.37
2025-03-09,S21,11950.37,26,459.63
2025-03-10,S21,13444.16,29,463.59
2025-03-11,S21,14191.06,31,457.78
2025-03-12,S21,14937.96,32,466.81
2025-03-13,S21,15684.86,34,461.32
2025-03-14,S21,16431.76,35,469.48
2025-03-15,S21,19419.35,42,462.37
2025-03-16,S21,11950.37,26,459.63
2025-03-17,S21,13444.16,29,463.59
2025-03-18,S21,14191.06,31,457.78
2025-03-19,S21,14937.96,32,466.81
2025-03-20,S21,15684.86,34,461.32
2025-03-21,S21,16431.76,35,469.48
2025-03-22,S21,19419.35,42,462.37
2025-03-23,S21,11950.37,26,459.63
2025-03-24,S21,13444.16,29,463.59
2025-03-25,S21,14191.06,31,457.78
2025-03-26,S21,14937.96,32,466.81
2025-03-27,S21,15684.86,34,461.32
2025-03-28,S21,16431.76,35,469.48
2025-03-29,S21,19419.35,42,462.37
2025-03-30,S21,11950.37,26,459.63
2025-03-31,S21,13444.16,29,463.59
2025-04-01,S21,14673.86,30,489.13
2025-04-02,S21,15446.17,32,482.69
2025-04-03,S21,16218.48,34,477.01
2025-04-04,S21,16990.79,35,485.45
2025-04-05,S21,20080.02,42,478.1
2025-04-06,S21,12356.94,26,475.27
2025-04-07,S21,13901.55,29,479.36
2025-04-08,S21,14673.86,30,489.13
2025-04-09,S21,15446.17,32,482.69
2025-04-10,S21,16218.48,34,477.01
2025-04-11,S21,16990.79,35,485.45
2025-04-12,S21,20080.02,42,478.1
2025-04-13,S21,12356.94,26,475.27
2025-04-14,S21,13901.55,29,479.36
2025-04-15,S21,14673.86,30,489.13
2025-04-16,S21,15446.17,32,482.69
2025-04-17,S21,16218.48,34,477.01
2025-04-18,S21,16990.79,35,485.45
2025-04-19,S21,20080.02,42,478.1
2025-04-20,S21,12356.94,26,475.27
2025-04-21,S21,13901.55,29,479.36
2025-04-22,S21,14673.86,30,489.13
2025-04-23,S21,15446.17,32,482.69
2025-04-24,S21,16218.48,34,477.01
2025-04-25,S21,16990.79,35,485.45
2025-04-26,S21,20080.02,42,478.1
2025-04-27,S21,12356.94,26,475.27
2025-04-28,S21,13901.55,29,479.36
2025-04-29,S21,14673.86,30,489.13
2025-04-30,S21,15446.17,32,482.69
2025-05-01,S21,14781.56,33,447.93
2025-05-02,S21,15485.44,35,442.44
2025-05-03,S21,18300.98,41,446.37
2025-05-04,S21,11262.14,25,450.49
2025-05-05,S21,12669.91,28,452.5
2025-05-06,S21,13373.79,30,445.79
2025-05-07,S21,14077.67,32,439.93
2025-05-08,S21,14781.56,33,447.93
2025-05-09,S21,15485.44,35,442.44
2025-05-10,S21,18300.98,41,446.37
2025-05-11,S21,11262.14,25,450.49
2025-05-12,S21,12669.91,28,452.5
2025-05-13,S21,13373.79,30,445.79
2025-05-14,S21,14077.67,32,439.93
2025-05-15,S21,14781.56,33,447.93
2025-05-16,S21,15485.44,35,442.44
2025-05-17,S21,18300.98,41,446.37
2025-05-18,S21,11262.14,25,450.49
2025-05-19,S21,12669.91,28,452.5
2025-05-20,S21,13373.79,30,445.79
2025-05-21,S21,14077.67,32,439.93
2025-05-22,S21,14781.56,33,447.93
2025-05-23,S21,15485.44,35,442.44
2025-05-24,S21,18300.98,41,446.37
2025-05-25,S21,11262.14,25,450.49
2025-05-26,S21,12669.91,28,452.5
2025-05-27,S21,13373.79,30,445.79
2025-05-28,S21,14077.67,32,439.93
2025-05-29,S21,14781.56,33,447.93
2025-05-30,S21,15485.44,35,442.44
2025-05-31,S21,18300.98,41,446.37
2025-06-01,S21,11269.21,25,450.77
2025-06-02,S21,12677.86,29,437.17
2025-06-03,S21,13382.19,30,446.07
2025-06-04,S21,14086.51,32,440.2
2025-06-05,S21,14790.84,33,448.21
2025-06-06,S21,15495.16,35,442.72
2025-06-07,S21,18312.47,41,446.65
2025-06-08,S21,11269.21,25,450.77
2025-06-09,S21,12677.86,29,437.17
2025-06-10,S21,13382.19,30,446.07
2025-06-11,S21,14086.51,32,440.2
2025-06-12,S21,14790.84,33,448.21
2025-06-13,S21,15495.16,35,442.72
2025-06-14,S21,18312.47,41,446.65
2025-06-15,S21,11269.21,25,450.77
2025-06-16,S21,12677.86,29,437.17
2025-06-17,S21,13382.19,30,446.07
2025-06-18,S21,14086.51,32,440.2
2025-06-19,S21,14790.84,33,448.21
2025-06-20,S21,15495.16,35,442.72
2025-06-21,S21,18312.47,41,446.65
2025-06-22,S21,11269.21,25,450.77
2025-06-23,S21,12677.86,29,437.17
2025-06-24,S21,13382.19,30,446.07
2025-06-25,S21,14086.51,32,440.2
2025-06-26,S21,14790.84,33,448.21
2025-06-27,S21,15495.16,35,442.72
2025-06-28,S21,18312.47,41,446.65
2025-06-29,S21,11269.21,25,450.77
2025-06-30,S21,12677.86,29,437.17
2025-07-01,S21,14930.45,31,481.63
2025-07-02,S21,15716.27,32,491.13
2025-07-03,S21,16502.08,34,485.36
2025-07-04,S21,17287.89,35,493.94
2025-07-05,S21,20431.15,42,486.46
2025-07-06,S21,12573.01,26,483.58
2025-07-07,S21,14144.64,29,487.75
2025-07-08,S21,14930.45,31,481.63
2025-07-09,S21,15716.27,32,491.13
2025-07-10,S21,16502.08,34,485.36
2025-07-11,S21,17287.89,35,493.94
2025-07-12,S21,20431.15,42,486.46
2025-07-13,S21,12573.01,26,483.58
2025-07-14,S21,14144.64,29,487.75
2025-07-15,S21,14930.45,31,481.63
2025-07-16,S21,15716.27,32,491.13
2025-07-17,S21,16502.08,34,485.36
2025-07-18,S21,17287.89,35,493.94
2025-07-19,S21,20431.15,42,486.46
2025-07-20,S21,12573.01,26,483.58
2025-07-21,S21,14144.64,29,487.75
2025-07-22,S21,14930.45,31,481.63
2025-07-23,S21,15716.27,32,491.13
2025-07-24,S21,16502.08,34,485.36
2025-07-25,S21,17287.89,35,493.94
2025-07-26,S21,20431.15,42,486.46
2025-07-27,S21,12573.01,26,483.58
2025-07-28,S21,14144.64,29,487.75
