COD_PROD;DES_PROD;COD_GROUP;COD_FAM;COD_SFAM;COMPOSER;PA_HT;PA_TTC;VAL_MARGE;TX_MARGE;PV_HT;TX_TVA;MNT_TVA;PV_TTC;SITUATION;QTE_MIN;QTE_MAX;VENDABLE;LIVRABLE;TYPE_PROD;VALORISABLE;LIB_FACT;REDEVANCE;TX_REMISE;NUM_COMPT;NUM_COMPT_REM;SERIALISABLE;DEPOT_VENTE;FICHE_VENTE;ID_CLIENT;NUM_APPEL;DAT_MAJ;COD_USER;VALORISATION;TX_TIMBRE_RECHARGE;FLAG_LP;INTERNE;DES_WEB;FLAG_ESHOP;LP_CORPO;PV_HT_ESHOP;FLAG_3G;ACTIF;GAMME;GAMME_DASH_ID;FAMILLE_DASH_ID;FLAG_4G;OUTLET;FLAG_AFFICHER_RESERV;DAT_OUTLET;ORDRE;INFO_TIMBRE;FLAG_5G;EOL
8811140;Forfait Cle Flexi 1J Mini;88;11;140;N;;;;;0;19;0;0;;;;O;N;R;O;Forfait Cle Flexi 1J Mini;0;;;;N;N;N;;O;02/18/2026 11:48:06;0551;L;0;N;N;;N;N;;N;O;18;4;3;;N;;;;N;;N
8811314;Adresse IP Fixe - FIXE JDID B2C;88;11;314;N;;;;;0;19;0;0;;;;O;N;R;O;Adresse IP Fixe - FIXE JDID B2C;0;0;70521089900;4719000;N;N;N;;O;02/18/2026 11:43:37;aaaa;F;0;N;N;;N;N;;N;O;1;4;3;N;N;;;;N;;N
5020972;PORTABLE SAMSUNG GALAXY S8;50;20;972;N;;;;;2 226;19;423;2 649;N;;;O;O;R;O;PORTABLE SAMSUNG GALAXY S8;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:38:58;1245;;0;O;N;SAMSUNG GALAXY S8;O;O;2 203;N;O;11;12;8;O;N;;;;;;N
8812102;Pack Fixe Jdid Pro THD;88;12;102;N;;;;;0;0;0;0;;;;N;N;R;O;Pack Fixe Jdid Pro THD;0;0;70521089900;4719000;N;N;N;;O;02/18/2026 11:48:20;1554;F;0;N;N;;N;N;;N;O;20;23;7;N;N;;;;N;;N
8811336;Option chila bila 5DT - DATA;88;11;334;N;;;;;1;19;0;2;;;;N;N;R;O;Option chila bila 5DT - DATA;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:46:59;1554;;14;N;N;Option chila bila 3DT - DATA;N;N;;N;O;;4;3;;N;;;;N;;N
8811349;Option chila bila 5DT - VOIX Business;88;11;349;N;;;;;3;19;1;4;;;;O;N;R;O;Option chila bila 5DT - VOIX Business;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:46:37;1554;;14;N;N;Option chila bila 5DT - VOIX Business;N;N;;N;O;;4;3;N;N;;;49;N;;N
8811350;Option chila bila 5DT - DATA Business;88;11;350;N;;;;;1;19;0;1;;;;O;N;R;O;Option chila bila 5DT - DATA Business;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:46:38;1554;;14;N;N;Option chila bila 5DT - DATA Business;N;N;;N;O;;4;3;N;N;;;;N;;N
8811351;Option chila bila 5DT - SMS Business;88;11;351;N;;;;;0;19;0;1;;;;O;N;R;O;Option chila bila 5DT - SMS Business;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:46:38;1554;;14;N;N;Option chila bila 5DT - SMS Business;N;N;;N;O;;4;3;N;N;;;;N;;N
8811352;Roaming Passeport 50Dt Business;88;11;352;N;;;;;21;19;4;29;;;;O;N;R;O;Roaming Passeport 50Dt Business;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:37:17;1554;;14;N;N;Roaming Passeport 50DT - VOIX Business;N;N;;N;O;;4;3;N;N;;;23;N;;N
8811353;Roaming Passeport 50DT - DATA Business;88;11;353;N;;;;;17;19;3;23;;;;O;N;R;O;Roaming Passeport 50DT - DATA Business;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:47:52;1554;;14;N;N;Roaming Passeport 50DT - DATA Business;N;N;;N;O;;4;3;N;N;;;;N;;N
8811356;Roaming Passeport 100Dt Business;88;11;356;N;;;;;42;19;8;57;;;;O;N;R;O;Roaming Passeport 100Dt Business;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:45:32;1554;;14;N;N;Roaming Passeport 100DT - VOIX Business;N;N;;N;O;;4;3;N;N;;;18;N;;N
8811357;Roaming Passeport 100DT - DATA Business;88;11;357;N;;;;;34;19;6;46;;;;O;N;R;O;Roaming Passeport 100DT - DATA Business;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:45:32;1554;;14;N;N;Roaming Passeport 100DT - DATA Business;N;N;;N;O;;4;3;N;N;;;;N;;N
8811358;Roaming Passeport 100DT - SMS Business;88;11;358;N;;;;;7;19;1;10;;;;O;N;R;O;Roaming Passeport 100DT - SMS Business;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:45:32;1554;;14;N;N;Roaming Passeport 100DT - SMS Business;N;N;;N;O;;4;3;N;N;;;;N;;N
8811360;Roaming Passeport 25DT - DATA Business;88;11;360;N;;;;;7;19;1;9;;;;O;N;R;O;Roaming Passeport 25DT - DATA Business;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:48:06;1554;;14;N;N;Roaming Passeport 25DT - DATA Business;N;N;;N;O;;4;3;N;N;;;;N;;N
5040777;Pack Dual Play Fibre 200M avec Extender Eng 12 mois;50;40;777;N;;;;;42;19;8;50;N;;;O;O;R;O;Pack Dual Play Fibre 200M avec Extender Eng 12 mois;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 10:18:13;1554;;0;N;N;test;N;N;42;N;O;11;;;N;N;;;;;;N
5055310;PORTABLE HUAWEI 4G BOX - B310S-22;50;55;310;N;148;;;;0;7;0;0;N;;;O;O;R;O;PORTABLE HUAWEI 4G BOX - B310S-22;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:48:20;1269;;0;N;N;4G Box - B310s-22;N;N;0;N;O;3;;;O;N;1;;;;;N
8835002;Phablet_Re_Sc_B_S_Org_Mat_Skin;88;35;002;N;;;;;17;19;3;20;;;;O;N;R;O;Phablet_Re_Sc_B_S_Org_Mat_Skin;0;0;;4719000;N;N;N;;N;02/18/2026 11:48:20;0551;;0;N;N;;N;N;;N;O;27;4;3;N;N;1;;;N;;N
8835003;Tablet_Re_Sc_B_S_Org_Mat_Skin;88;35;003;N;;;;;25;19;5;30;;;;O;N;R;O;Tablet_Re_Sc_B_S_Org_Mat_Skin;0;0;;4719000;N;N;N;;N;02/18/2026 11:48:21;0551;;0;N;N;;N;N;;N;O;27;4;3;N;N;1;;139;N;;N
8835004;Watch_Re_Sc_B_S_Org_Mat_Skin;88;35;004;N;;;;;17;19;3;20;;;;O;N;R;O;Watch_Re_Sc_B_S_Org_Mat_Skin;0;0;;4719000;N;N;N;;N;02/18/2026 11:48:21;0551;;0;N;N;;N;N;;N;O;27;4;3;N;N;1;;141;N;;N
8835005;Camera_Re_Sc_B_S_Org_Mat_Skin;88;35;005;N;;;;;17;19;3;20;;;;O;N;R;O;Camera_Re_Sc_B_S_Org_Mat_Skin;0;0;;4719000;N;N;N;;N;02/18/2026 11:48:21;0551;;0;N;N;;N;N;;N;O;27;4;3;N;N;1;;98;N;;N
8836001;Mobile_Re_Full B._Org_Mat;88;36;001;N;;;;;17;19;3;20;;;;O;N;R;O;Mobile_Re_Full B._Org_Mat;0;0;;4719000;N;N;N;;N;02/18/2026 11:48:21;0551;;0;N;N;;N;N;;N;O;27;4;3;N;N;1;;121;N;;N
8836002;Mobile_Re_Full B._Org_Mat;88;36;002;N;;;;;17;19;3;20;;;;O;N;R;O;Mobile_Re_Full B._Org_Mat;0;0;;4719000;N;N;N;;N;02/18/2026 11:48:21;0551;;0;N;N;;N;N;;N;O;27;4;3;N;N;1;;110;N;;N
8836003;Tablet_Re_Full B._Org_Mat;88;36;003;N;;;;;29;19;6;35;;;;O;N;R;O;Tablet_Re_Full B._Org_Mat;0;0;;4719000;N;N;N;;N;02/18/2026 11:48:21;0551;;0;N;N;;N;N;;N;O;27;4;3;N;N;1;;137;N;;N
8836004;Tablet_Re_Full B._Org_Mat;88;36;004;N;;;;;17;19;3;20;;;;O;N;R;O;Tablet_Re_Full B._Org_Mat;0;0;;4719000;N;N;N;;N;02/18/2026 11:48:21;0551;;0;N;N;;N;N;;N;O;27;4;3;N;N;1;;140;N;;N
8836006;Laptop_Re_Full B._Org_Mat;88;36;006;N;;;;;55;19;10;65;;;;O;N;R;O;Laptop_Re_Full B._Org_Mat;0;0;;4719000;N;N;N;;N;02/18/2026 11:48:21;0551;;0;N;N;;N;N;;N;O;27;4;3;N;N;1;;119;N;;N
8837001;Mobile_Re_Fus. Bumper or Fus.Sc.Prot;88;37;001;N;;;;;34;19;6;40;;;;O;N;R;O;Mobile_Re_Fus. Bumper or Fus.Sc.Prot;0;0;;4719000;N;N;N;;N;02/18/2026 11:48:21;0551;;0;N;N;;N;N;;N;O;27;4;3;N;N;1;;122;N;;N
8837002;Phablet_Re_Fus. Bumper or Fus.Sc.Prot.;88;37;002;N;;;;;34;19;6;40;;;;O;N;R;O;Phablet_Re_Fus. Bumper or Fus.Sc.Prot.;0;0;;4719000;N;N;N;;N;02/18/2026 11:48:21;0551;;0;N;N;;N;N;;N;O;27;4;3;N;N;1;;;N;;N
8837003;Tablet_Re_Fus. Bumper or Fus.Sc.Prot.;88;37;003;N;;;;;50;19;10;60;;;;O;N;R;O;Tablet_Re_Fus. Bumper or Fus.Sc.Prot.;0;0;;4719000;N;N;N;;N;02/18/2026 11:48:21;0551;;0;N;N;;N;N;;N;O;27;4;3;N;N;1;;138;N;;N
8811361;SIM Data - Action MBB;88;11;361;N;;;;;43;19;8;51;;;;O;N;R;O;SIM Data - Action MBB;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:45:20;1554;;0;N;N;Pack SIM Data Nue;N;N;;N;O;;4;3;N;N;;;71;N;;N
5015620;PORTABLE IPHONE X 256 GO;50;15;620;N;;;;;4 071;19;774;4 845;N;;;O;O;R;O;PORTABLE IPHONE X 256 GO;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:46:38;1269;;0;O;N;iPhone X 256 Go;O;O;3 865;N;O;11;;;O;N;1;;;;;N
8811362;Clé 3G et SIM - Action MBB;88;11;362;N;;;;;53;19;10;64;;;;O;N;R;O;Clé 3G et SIM - Action MBB;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:45:20;1554;;0;N;N;Pack SIM Data Nue;N;N;;N;O;;4;3;N;N;;;95;N;;N
8812103;Clé 3G et SIM - Action MBB;88;12;103;N;;;;;53;19;10;64;;;;N;N;R;O;Clé 3G et SIM - Action MBB;0;0;4722121110;4719000;N;N;N;;O;02/18/2026 11:46:38;1554;F;0;N;N;Pack SIM Data Nue;N;N;;N;O;;4;3;N;N;;;;N;;N
8811364;Forfait Flexi 25 GO;88;11;364;N;;;;;0;19;0;0;;;;O;N;R;O;Forfait Flexi 25 GO;0;;;;N;N;N;;O;02/18/2026 11:46:59;0551;L;0;N;N;;N;N;;N;O;18;4;3;N;N;1;;;N;;N
8811365;Forfait Flexi 55 GO;88;11;365;N;;;;;0;19;0;0;;;;O;N;R;O;Forfait Flexi 55 GO;0;;;;N;N;N;;O;02/18/2026 11:46:59;0551;L;0;N;N;;N;N;;N;O;18;4;3;N;N;1;;;N;;N
5020985;PORTABLE SAMSUNG GALAXY S9 PLUS;50;20;985;N;;;;;2 592;19;493;3 085;N;;;O;O;R;O;PORTABLE SAMSUNG GALAXY S9 PLUS;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:23;1245;;0;O;N;SAMSUNG GALAXY S9 PLUS;N;O;2 436;N;O;11;12;8;O;N;1;;;;;N
5098001;PORTABLE CLAVIER M REDRAGON AKALI K642WGO-RGB ;50;98;001;N;;;;;461;19;88;549;N;;;O;O;R;O;PORTABLE CLAVIER M REDRAGON AKALI K642WGO-RGB ;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:39:05;0551;;0;N;N;TV VEGA;N;N;461;N;O;25;;;N;N;;;;;;N
5020704;PORTABLE SAMSUNG GALAXY J7;50;20;704;N;545;;;;587;19;112;699;N;;;O;O;R;O;PORTABLE SAMSUNG GALAXY J7;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:13;1269;;0;O;N;SAMSUNG Galaxy J7;O;O;592;O;O;11;12;8;;N;;;;;;N
8811122;Forfait 1Go de + Pre;88;11;122;N;;;;;0;19;0;0;;;;O;N;R;O;Forfait 1Go de + Pre;0;;;;N;N;N;;O;02/18/2026 11:48:15;0551;L;0;N;N;;N;N;;N;O;18;4;3;;N;;;;N;;N
8811123;Forfait 3Go de + Pre;88;11;123;N;;;;;0;19;0;0;;;;O;N;R;O;Forfait 3Go de + Pre;0;;;;N;N;N;;O;02/18/2026 11:48:15;0551;L;0;N;N;;N;N;;N;O;18;4;3;;N;;;;N;;N
5096015;PORTABLE AFROBASKET 22.08 TUNIS/GRADIN;50;96;015;N;;;;;5;0;0;5;N;;;O;O;R;O;PORTABLE AFROBASKET 22.08 TUNIS/GRADIN;0;;7019003220;7099003420;O;O;O;;;02/18/2026 11:46:35;1544;;0;N;N;AFROBASKET 22.08 TUNIS/GRADIN;N;N;5;N;O;22;4;3;;N;;;;;;N
8811124;Forfait 5Go de + Pre;88;11;124;N;;;;;0;19;0;0;;;;O;N;R;O;Forfait 5Go de + Pre;0;;;;N;N;N;;O;02/18/2026 11:48:15;0551;L;0;N;N;;N;N;;N;O;18;4;3;;N;;;;N;;N
8811125;Forfait 20Go de + Pre;88;11;125;N;;;;;0;19;0;0;;;;O;N;R;O;Forfait 20Go de + Pre;0;;;;N;N;N;;O;02/18/2026 11:48:15;0551;L;0;N;N;;N;N;;N;O;18;4;3;;N;;;;N;;N
5020955;PORTABLE SAMSUNG GALAXY NOTE 5;50;20;955;N;1 569;;;;1 680;19;319;1 999;N;;;O;O;R;O;PORTABLE SAMSUNG GALAXY NOTE 5;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:48:03;1269;;0;O;N;SAMSUNG GALAXY NOTE 5;O;O;1 694;O;O;11;12;8;;N;;;;;;N
5096023;PORTABLE AFROBASKET 24.08 TUNIS/GRADIN;50;96;023;N;;;;;5;0;0;5;N;;;O;O;R;O;PORTABLE AFROBASKET 24.08 TUNIS/GRADIN;0;;7019003220;7099003420;O;O;O;;;02/18/2026 11:48:15;1544;;0;N;N;AFROBASKET 24.08 TUNIS/GRADIN;N;N;5;N;O;22;4;3;;N;;;;;;N
5096027;PORTABLE AFROBASKET 25.08 TUNIS/GRADIN-1/8-;50;96;027;N;;;;;5;0;0;5;N;;;O;O;R;O;PORTABLE AFROBASKET 25.08 TUNIS/GRADIN-1/8-;0;;7019003220;7099003420;O;O;O;;;02/18/2026 11:47:33;1544;;0;N;N;AFROBASKET 25.08 TUNIS/GRADIN-1/8-;N;N;5;N;O;22;4;3;;N;;;;;;N
5030226;PORTABLE NOKIA 225 DS;50;30;226;N;108;;;;117;19;22;139;N;;;O;O;R;O;PORTABLE NOKIA 225 DS;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:46:57;1269;;0;N;N;NOKIA 225 DS;O;N;118;N;O;11;12;8;;N;;;;;;N
5096039;PORTABLE AFROBASKET 29.08 TUNIS/GRAD-1/2 + CLAS-;50;96;039;N;;;;;10;0;0;10;N;;;O;O;R;O;PORTABLE AFROBASKET 29.08 TUNIS/GRAD-1/2 + CLAS-;0;;7019003220;7099003420;O;O;O;;;02/18/2026 11:47:49;1544;;0;N;N;AFROBASKET 29.08 TUNIS/GRAD-1/2 + CLAS-;N;N;10;N;O;22;4;3;;N;;;;;;N
5041002;PORTABLE ESS FINALE CAF VIRAGE B;50;41;002;N;;;;;20;0;0;20;N;;;O;O;R;O;PORTABLE ESS FINALE CAF VIRAGE B;0;;7019003220;7099003420;O;O;O;;;02/18/2026 11:47:49;1269;;0;N;N;ESS FINALE CAF VIRAGE B;N;N;17;N;O;22;4;3;;N;;;;;;N
5096041;PORTABLE AFROBASKET 30.08 TUNIS/GRAD -FINAL+CLAS-;50;96;041;N;;;;;10;0;0;10;N;;;O;O;R;O;PORTABLE AFROBASKET 30.08 TUNIS/GRAD -FINAL+CLAS-;0;;7019003220;7099003420;O;O;O;;;02/18/2026 11:46:57;1544;;0;N;N;AFROBASKET 30.08 TUNIS/GRAD -FINAL+CLAS-;N;N;10;N;O;22;4;3;;N;;;;;;N
5041003;PORTABLE ESS FINALE CAF CHINOIS;50;41;003;N;;;;;30;0;0;30;N;;;O;O;R;O;PORTABLE ESS FINALE CAF CHINOIS;0;;7019003220;7099003420;O;O;O;;;02/18/2026 11:47:49;1554;;0;N;N;ESS FINALE CAF CHINOIS;N;N;25;N;O;22;4;3;;N;;;;;;N
5096043;PORTABLE AFROBASKET GROUP AND EIGHT FINAL PASS;50;96;043;N;;;;;15;0;0;15;N;;;O;O;R;O;PORTABLE AFROBASKET GROUP AND EIGHT FINAL PASS;0;;7019003220;7099003420;O;O;O;;;02/18/2026 11:47:49;1544;;0;N;N;AFROBASKET GROUP AND EIGHT FINAL TUNIS PASS;O;N;15;N;O;22;4;3;;N;;;;;;N
5041004;PORTABLE ESS FINALE CAF GRADIN B;50;41;004;N;;;;;30;0;0;30;N;;;O;O;R;O;PORTABLE ESS FINALE CAF GRADIN B;0;;7019003220;7099003420;O;O;O;;;02/18/2026 11:47:13;1269;;0;N;N;ESS FINALE CAF GRADIN B;N;N;25;N;O;22;4;3;;N;;;;;;N
5047017;PORTABLE HUAWEI MATE 7 DS;50;47;017;N;1 088;;;;1 176;19;223;1 399;N;;;O;O;R;O;PORTABLE HUAWEI MATE 7 DS;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:49;0418;;0;N;N;HUAWEI MATE 7 DS;N;N;1 186;N;N;11;12;;;N;;;;;;N
5035536;PORTABLE MICROSOFT LUMIA 535 DS;50;35;536;N;225;;;;243;19;46;289;N;;;O;O;R;O;PORTABLE MICROSOFT LUMIA 535 DS;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:48:03;1269;;0;N;N;MICROSOFT LUMIA 535 DS;O;N;245;O;O;11;12;8;;N;;;;;;N
5041005;PORTABLE ESS FINALE CAF ENCEINTE A;50;41;005;N;;;;;50;0;0;50;N;;;O;O;R;O;PORTABLE ESS FINALE CAF ENCEINTE A;0;;7019003220;7099003420;O;O;O;;;02/18/2026 11:47:14;1269;;0;N;N;ESS FINALE CAF ENCEINTE A;N;N;42;N;O;22;4;3;;N;;;;;;N
5041007;PORTABLE ESS-CA TRIB OFFIC;50;41;007;N;;;;;100;0;0;100;N;;;O;O;R;O;PORTABLE ESS-CA TRIB OFFIC;0;;7019003220;7099003420;O;O;O;;;02/18/2026 11:47:50;1269;;0;N;N;ESS-CA TRIB OFFIC;N;N;85;N;O;22;4;3;;N;;;;;;N
5041008;PORTABLE ESS-CA TRIB;50;41;008;N;;;;;30;0;0;30;N;;;O;O;R;O;PORTABLE ESS-CA TRIB;0;;7019003220;7099003420;O;O;O;;;02/18/2026 11:47:50;1269;;0;N;N;ESS-CA TRIB;N;N;25;N;O;22;4;3;;N;;;;;;N
5041010;PORTABLE ESS-CA GRADIN;50;41;010;N;;;;;15;0;0;15;N;;;O;O;R;O;PORTABLE ESS-CA GRADIN;0;;7019003220;7099003420;O;O;O;;;02/18/2026 11:47:50;1269;;0;N;N;ESS-CA GRADIN;N;N;13;N;O;22;4;3;;N;;;;;;N
5041011;PORTABLE ESS-CA CHINOIS;50;41;011;N;;;;;12;0;0;12;N;;;O;O;R;O;PORTABLE ESS-CA CHINOIS;0;;7019003220;7099003420;O;O;O;;;02/18/2026 11:47:50;1269;;0;N;N;ESS-CA CHINOIS;N;N;10;N;O;22;4;3;;N;;;;;;N
5047019;PORTABLE PORTABLE HUAWEI GPLAY MINI;50;47;019;N;361;;;;394;19;75;469;N;;;O;O;R;O;PORTABLE PORTABLE HUAWEI GPLAY MINI;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:48:15;1269;;0;N;N;PORTABLE HUAWEI GPLAY Mini;O;N;397;O;O;11;12;8;;N;;;;;;N
3002000;.;30;02;000;N;;;;;2;19;0;2;;;;O;O;R;O;.;0;0;4722121110;4719000;O;N;N;;;02/18/2026 11:47:50;1554;;0;N;N;;O;N;;N;O;9;4;3;;N;;;;;;N
7092048;COQUE SILICONE G360;70;92;048;N;;;;;10;19;2;12;;;;O;O;R;O;COQUE SILICONE G360;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:48:15;1554;;0;N;N;COQUE SILICONE G360;O;N;;N;O;21;4;3;;N;;;;;;N
7092049;COQ TRANSPARENT G355 CORE2 JUKE;70;92;049;N;;;;;10;19;2;12;;;;O;O;R;O;COQ TRANSPARENT G355 CORE2 JUKE;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:48:15;1554;;0;N;N;COQ TRANSPARENT G355 CORE2 JUKE;O;N;;N;O;21;;;;N;;;;;;N
7092050;COQUE SILICONE A8;70;92;050;N;;;;;10;19;2;12;;;;O;O;R;O;COQUE SILICONE A8;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:48:16;1554;;0;N;N;COQUE SILICONE A8;O;N;;N;O;21;4;3;;N;;;;;;N
7092052;COQUE SILICONE J5;70;92;052;N;;;;;10;19;2;12;;;;O;O;R;O;COQUE SILICONE J5;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:48:16;1554;;0;N;N;COQUE SILICONE J5;O;N;;N;O;21;4;3;;N;;;;;;N
7092053;COQUE SILICONE J7;70;92;053;N;;;;;10;19;2;12;;;;O;O;R;O;COQUE SILICONE J7;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:48:16;1554;;0;N;N;COQUE SILICONE J7;O;N;;N;O;21;4;3;;N;;;;;;N
7092054;COQUE SILICONE SLIM Y520;70;92;054;N;;;;;10;19;2;12;;;;O;O;R;O;COQUE SILICONE SLIM Y520;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:48:16;1554;;0;N;N;COQUE SILICONE SLIM Y520;O;N;;N;O;21;4;3;;N;;;;;;N
7092055;SANDISK MICROSD ultra Android class 10 16GB;70;92;055;N;;;;;13;19;3;16;;;;O;O;R;O;SANDISK MICROSD ultra Android class 10 16GB;0;0;70521089900;4719000;O;O;O;;N;02/18/2026 11:48:16;1554;;0;N;N;SANDISK MICROSD ultra Android class 10 16GB;O;N;;N;O;21;4;3;;N;;;;;;N
2020012;KIT OOREDOO CHOIX DE NUMERO USIM;20;20;012;O;;;;;0;0;0;5;;;;O;O;R;O;KIT OOREDOO CHOIX DE NUMERO USIM;0;0;;;O;N;O;;;02/18/2026 11:48:16;1554;;0;N;N;;N;N;;N;O;;14;9;;N;;;;;;N
2020013;KIT OOREDOO BUISINESS -USIM-;20;20;013;O;;;;;0;0;0;20;;;;O;O;R;O;KIT OOREDOO BUISINESS -USIM-;0;0;;;O;N;O;;;02/18/2026 11:48:16;1554;;0;N;N;;N;N;;N;O;;15;9;;N;;;;;;N
9910013;LIGNE OOREDOO BUISINESS USIM;99;11;013;N;;;;;17;19;3;20;;;;N;N;R;O;LIGNE OOREDOO BUISINESS USIM;0;0;472121110;4719000;O;N;N;;;02/18/2026 11:48:16;0551;;0;N;N;;N;N;;N;O;6;;;;N;;;;;;N
5047023;PORTABLE HUAWEI Y3C;50;47;023;N;122;;;;150;19;29;179;N;;;O;O;R;O;PORTABLE HUAWEI Y3C;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:46:57;1269;;0;N;N;HUAWEI Y3C;O;N;152;O;O;11;12;8;;N;;;;;;N
5020588;PORTABLE SAMSUNG GALAXY J2 DS;50;20;588;N;292;;;;327;19;62;389;N;;;O;O;R;O;PORTABLE SAMSUNG GALAXY J2 DS;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:50;1269;;0;N;N;SAMSUNG GALAXY J2 DS;N;N;330;O;O;11;12;8;;N;;;;;;N
8812104;Pack Sayartech Pro 24 mois;88;12;104;N;;;;;0;0;0;0;;;;N;N;R;O;Pack Sayartech Pro 24 mois;0;0;70521089900;4719000;N;N;N;;O;02/18/2026 11:46:26;1554;F;0;N;N;;N;N;;N;O;20;23;7;N;N;;;;N;;N
8812105;Pack Sayartech Pro 36 mois;88;12;105;N;;;;;0;0;0;0;;;;N;N;R;O;Pack Sayartech Pro 36 mois;0;0;70521089900;4719000;N;N;N;;O;02/18/2026 11:46:26;1554;F;0;N;N;;N;N;;N;O;20;23;7;N;N;;;;N;;N
8812106;Abonnement Promo 4G BOX Pré;88;12;106;N;;;;;67;19;13;80;;;;N;N;R;O;Abonnement Promo 4G BOX Pré;0;0;70521089900;4719000;N;N;N;;O;02/18/2026 11:47:38;1554;F;0;N;N;;N;N;;N;O;20;4;3;N;N;;;;N;;N
3005005;CARTE DE RECHARGE 5DT QRC;30;05;005;N;;;;;4;19;1;5;;;;O;O;R;O;CARTE DE RECHARGE 5DT QRC;0;0;4722121110;4719000;O;N;N;;;02/18/2026 11:47:52;1554;;0;N;N;;O;N;;N;O;9;20;10;N;N;1;;;;;N
3010005;CARTE DE RECHARGE 10DT QRC ;30;10;005;N;;;;;8;19;2;10;;;;O;O;R;O;CARTE DE RECHARGE 10DT QRC ;0;0;4721510000;4719000;O;N;N;;;02/18/2026 11:47:53;0551;;0;N;N;;O;N;;N;O;9;20;10;N;N;1;;;;;N
3025001;CARTE DE RECHARGE 25DT QRC;30;25;001;N;;;;;21;19;4;25;;;;O;O;R;O;CARTE DE RECHARGE 25DT QRC;0;0;4721510000;4719000;O;N;N;;;02/18/2026 11:47:53;0551;;0;N;N;;O;N;;N;O;9;20;10;N;N;1;;;;;N
8812107;Pack Sayatech Pro Osm;88;12;107;N;;;;;173;19;33;235;;;;O;O;R;O;Pack Sayatech Pro Osm;0;0;4722121110;4719000;O;O;O;;;02/18/2026 11:48:22;1245;;14;N;N;;N;N;;N;O;;2;1;N;N;1;;;;;N
5055901;PORTABLE MOBILE WIFI MF920V;50;55;901;N;78;;;;0;7;0;0;N;;;O;O;R;O;PORTABLE MOBILE WIFI MF920V;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:46:59;1245;;0;O;N;Mobile Wifi MF920V;N;O;0;N;O;17;7;5;O;N;1;;;;;N
5093003;PORTABLE GLASS TABLETTE 7 POUCES;50;93;003;N;10;;;;15;19;3;18;N;;;O;O;R;O;PORTABLE GLASS TABLETTE 7 POUCES;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:45:18;1245;;0;N;N;GLASS TABLETTE 7 Pouces;N;N;15;N;O;21;4;3;N;N;1;;;;;N
5047045;PORTABLE HUAWEI Y3-2017;50;47;045;N;233;;;;251;19;48;299;N;;;O;O;R;O;PORTABLE HUAWEI Y3-2017;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:44:42;1269;;0;O;N;HUAWEI Y3-2017;N;O;251;N;O;11;12;8;O;N;1;;;;;N
5093001;PORTABLE CABLES IPH6/6S CHROME;50;93;001;N;8;;;;17;19;3;20;N;;;O;O;R;O;PORTABLE CABLES IPH6/6S CHROME;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:45:18;1245;;0;N;N;Câbles IPH6/6S CHROME;N;N;17;N;O;21;4;3;N;O;1;;;;;N
5060020;PORTABLE PORTABLE MOTOROLA MOTO C;50;60;020;N;215;;;;237;19;45;282;N;;;O;O;R;O;PORTABLE PORTABLE MOTOROLA MOTO C;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:45:31;1269;;0;O;N;PORTABLE MOTOROLA MOTO C;O;O;226;N;O;11;12;8;O;N;1;;;;;N
